path,class_name,class_id
dataset_procesado\cerda_002\20260317_133528_021.jpg,cerda_002,1
dataset_procesado\cerda_002\20260317_133428_056.jpg,cerda_002,1
dataset_procesado\cerda_001\.trashed-1776432375-20260317_132233_001.jpg,cerda_001,0
dataset_procesado\cerda_012\20260401_111138.jpg,cerda_012,11
dataset_procesado\cerda_001\20260401_111332_002.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133422_058.jpg,cerda_002,1
dataset_procesado\cerda_002\20260317_133422_012.jpg,cerda_002,1
dataset_procesado\cerda_012\20260317_132551_046.jpg,cerda_012,11
dataset_procesado\cerda_007\20260317_134206_067.jpg,cerda_007,6
dataset_procesado\cerda_007\20260317_134206_077.jpg,cerda_007,6
dataset_procesado\cerda_012\20260317_132500_021.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133601_046.jpg,cerda_002,1
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132242_019.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132542_007.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132518_011.jpg,cerda_012,11
dataset_procesado\cerda_001\20260401_111337_008.jpg,cerda_001,0
dataset_procesado\cerda_007\20260320_141703_020.jpg,cerda_007,6
dataset_procesado\cerda_012\.trashed-1776432381-20260317_132447_041.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432375-20260317_132447_051.jpg,cerda_012,11
dataset_procesado\cerda_006\IMG-20250420-WA0002.jpg,cerda_006,5
dataset_procesado\cerda_007\20260317_134206_099.jpg,cerda_007,6
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132340_056.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132340_068.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132100_053.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133428_055.jpg,cerda_002,1
dataset_procesado\cerda_006\IMG-20250420-WA0027.jpg,cerda_006,5
dataset_procesado\cerda_007\20260320_141655_048.jpg,cerda_007,6
dataset_procesado\cerda_007\20260320_141655_037.jpg,cerda_007,6
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132551_019.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432378-20260317_132000.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132351_012.jpg,cerda_001,0
dataset_procesado\cerda_001\20260317_133413_008.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132439_007.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132542_001.jpg,cerda_012,11
dataset_procesado\cerda_001\20260317_133413_039.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432378-20260317_132100_017.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132434_041.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132532_015.jpg,cerda_012,11
dataset_procesado\cerda_007\20260317_134206_085.jpg,cerda_007,6
dataset_procesado\cerda_001\20260317_133413_073.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133446_042.jpg,cerda_002,1
dataset_procesado\cerda_012\.trashed-1776432378-20260317_132447_055.jpg,cerda_012,11
dataset_procesado\cerda_001\20260320_135731_032.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132551_033.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432375-20260317_132439_010.jpg,cerda_012,11
dataset_procesado\cerda_010\20260320_141042.jpg,cerda_010,9
dataset_procesado\cerda_001\.trashed-1776432377-20260317_132359_045.jpg,cerda_001,0
dataset_procesado\cerda_012\20260320_134930_002.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133422_030.jpg,cerda_002,1
dataset_procesado\cerda_002\20260317_133428_031.jpg,cerda_002,1
dataset_procesado\cerda_005\20250511_104613_022.jpg,cerda_005,4
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132351_041.jpg,cerda_001,0
dataset_procesado\cerda_012\IMG-20250420-WA0132.jpg,cerda_012,11
dataset_procesado\cerda_007\20260317_134206_042.jpg,cerda_007,6
dataset_procesado\cerda_002\20260317_133511(0).jpg,cerda_002,1
dataset_procesado\cerda_012\20260317_132511_005.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132351_005.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133422_004.jpg,cerda_002,1
dataset_procesado\cerda_012\20260317_132551_058.jpg,cerda_012,11
dataset_procesado\cerda_001\20260320_135731_015.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132551_028.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133458_022.jpg,cerda_002,1
dataset_procesado\cerda_002\20260317_133601_019.jpg,cerda_002,1
dataset_procesado\cerda_001\20260317_133413_030.jpg,cerda_001,0
dataset_procesado\cerda_005\20250511_104602_024.jpg,cerda_005,4
dataset_procesado\cerda_012\.trashed-1776432377-20260317_131430.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432378-20260317_132511_027.jpg,cerda_012,11
dataset_procesado\cerda_004\20260320_140729.jpg,cerda_004,3
dataset_procesado\cerda_012\.trashed-1776432378-20260317_132434_061.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132328_071.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132532_081.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132406_051.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432230-20260317_132546_029.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132532_022.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132447_002.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132434_035.jpg,cerda_012,11
dataset_procesado\cerda_007\20260317_134123_061.jpg,cerda_007,6
dataset_procesado\cerda_011\20260320_141202.jpg,cerda_011,10
dataset_procesado\cerda_012\20260317_132434_044.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132551_030.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132439_001.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432381-20260317_132511_053.jpg,cerda_012,11
dataset_procesado\cerda_012\20260401_111025.jpg,cerda_012,11
dataset_procesado\cerda_001\20260317_132406_014.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432379-20260317_132439_014.jpg,cerda_012,11
dataset_procesado\cerda_007\20260317_134108.jpg,cerda_007,6
dataset_procesado\cerda_012\.trashed-1776432377-20260317_132434_055.jpg,cerda_012,11
dataset_procesado\cerda_001\20260317_133413_010.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432379-20260317_132406_016.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132532_041.jpg,cerda_012,11
dataset_procesado\cerda_007\20260317_134123_033.jpg,cerda_007,6
dataset_procesado\cerda_001\.trashed-1776432377-20260317_132340_083.jpg,cerda_001,0
dataset_procesado\cerda_012\20260320_134821.jpg,cerda_012,11
dataset_procesado\cerda_012\20260320_134916_027.jpg,cerda_012,11
dataset_procesado\cerda_001\20260401_111332_003.jpg,cerda_001,0
dataset_procesado\cerda_012\20260401_111041_013.jpg,cerda_012,11
dataset_procesado\cerda_012\IMG-20250420-WA0135.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133626_008.jpg,cerda_002,1
dataset_procesado\cerda_012\.trashed-1776432378-20260317_132434_006.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432378-20260317_132351_021.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432378-20260317_132511_028.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132447_026.jpg,cerda_012,11
dataset_procesado\cerda_005\20250511_104602_025.jpg,cerda_005,4
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132359_032.jpg,cerda_001,0
dataset_procesado\cerda_003\20260320_142032_010.jpg,cerda_003,2
dataset_procesado\cerda_008\20260320_142320.jpg,cerda_008,7
dataset_procesado\cerda_001\.trashed-1776432375-20260317_132100_078.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132551_066.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133502_004.jpg,cerda_002,1
dataset_procesado\cerda_001\.trashed-1776432379-20260317_132328_011.jpg,cerda_001,0
dataset_procesado\cerda_008\20260320_142334.jpg,cerda_008,7
dataset_procesado\cerda_012\.trashed-1776432375-20260317_132439_003.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132328_087.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132242_046.jpg,cerda_001,0
dataset_procesado\cerda_001\20260317_133413_044.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432377-20260317_132340_084.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133422_054.jpg,cerda_002,1
dataset_procesado\cerda_012\.trashed-1776432379-20260317_132439_043.jpg,cerda_012,11
dataset_procesado\cerda_004\20260320_140756.jpg,cerda_004,3
dataset_procesado\cerda_001\.trashed-1776432379-20260317_132242_090.jpg,cerda_001,0
dataset_procesado\cerda_011\20260320_141214.jpg,cerda_011,10
dataset_procesado\cerda_007\20260317_134123_059.jpg,cerda_007,6
dataset_procesado\cerda_001\20260401_111332_016.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132551_004.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132546_054.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132551_021.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432229-20260317_132500_016.jpg,cerda_012,11
dataset_procesado\cerda_007\20260320_141655_008.jpg,cerda_007,6
dataset_procesado\cerda_012\.trashed-1776432230-20260317_132546_024.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132551_039.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133552.jpg,cerda_002,1
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132359_054.jpg,cerda_001,0
dataset_procesado\cerda_004\20260320_140659.jpg,cerda_004,3
dataset_procesado\cerda_012\.trashed-1776432379-20260317_132434_032.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133458_019.jpg,cerda_002,1
dataset_procesado\cerda_001\20260320_135723.jpg,cerda_001,0
dataset_procesado\cerda_007\20260317_134123_041.jpg,cerda_007,6
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132242_044.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132439_034.jpg,cerda_012,11
dataset_procesado\cerda_012\20260320_135010.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432381-20260317_132511_058.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432229-20260317_132518_014.jpg,cerda_012,11
dataset_procesado\cerda_007\20260320_141655_012.jpg,cerda_007,6
dataset_procesado\cerda_012\.trashed-1776432230-20260317_132500_034.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432378-20260317_132340_015.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132500_042.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132546_069.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132434_007.jpg,cerda_012,11
dataset_procesado\cerda_004\IMG-20250420-WA0067.jpg,cerda_004,3
dataset_procesado\cerda_012\20260317_132447_042.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133528_042.jpg,cerda_002,1
dataset_procesado\cerda_012\20260317_132439_030.jpg,cerda_012,11
dataset_procesado\cerda_005\20250511_104613_008.jpg,cerda_005,4
dataset_procesado\cerda_002\20260317_133435_010.jpg,cerda_002,1
dataset_procesado\cerda_001\.trashed-1776432379-20260317_132351_051.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432375-20260317_132100_059.jpg,cerda_001,0
dataset_procesado\cerda_005\20250511_104602_004.jpg,cerda_005,4
dataset_procesado\cerda_011\20260320_141305_001.jpg,cerda_011,10
dataset_procesado\cerda_001\.trashed-1776432377-20260317_132359_013.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432378-20260317_132434_046.jpg,cerda_012,11
dataset_procesado\cerda_005\20250511_104618_006.jpg,cerda_005,4
dataset_procesado\cerda_012\20260317_132500_020.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432381-20260317_132511_045.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132551_013.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432378-20260317_132100_005.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432379-20260317_132242_058.jpg,cerda_001,0
dataset_procesado\cerda_007\20260317_134045_001.jpg,cerda_007,6
dataset_procesado\cerda_006\IMG-20250420-WA0007.jpg,cerda_006,5
dataset_procesado\cerda_001\.trashed-1776432375-20260317_132233_006.jpg,cerda_001,0
dataset_procesado\cerda_004\IMG-20250420-WA0051.jpg,cerda_004,3
dataset_procesado\cerda_001\20260320_135731_007.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132500_052.jpg,cerda_012,11
dataset_procesado\cerda_007\20260317_134206_078.jpg,cerda_007,6
dataset_procesado\cerda_012\20260317_132551_038.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132546_064.jpg,cerda_012,11
dataset_procesado\cerda_007\20260320_141703_021.jpg,cerda_007,6
dataset_procesado\cerda_012\20260317_132439_019.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432377-20260317_132511_004.jpg,cerda_012,11
dataset_procesado\cerda_005\20250511_104735_020.jpg,cerda_005,4
dataset_procesado\cerda_012\.trashed-1776432230-20260317_132500_022.jpg,cerda_012,11
dataset_procesado\cerda_001\20260317_133411_008.jpg,cerda_001,0
dataset_procesado\cerda_005\20250511_104735_023.jpg,cerda_005,4
dataset_procesado\cerda_005\20250511_104558_020.jpg,cerda_005,4
dataset_procesado\cerda_002\20260317_133458_005.jpg,cerda_002,1
dataset_procesado\cerda_002\20260317_133542_011.jpg,cerda_002,1
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132551_003.jpg,cerda_012,11
dataset_procesado\cerda_007\20260317_134206_076.jpg,cerda_007,6
dataset_procesado\cerda_001\.trashed-1776432379-20260317_132351_078.jpg,cerda_001,0
dataset_procesado\cerda_003\20260320_141959_019.jpg,cerda_003,2
dataset_procesado\cerda_012\20260317_132511_056.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132551_037.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132340_065.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432375-20260317_132233_005.jpg,cerda_001,0
dataset_procesado\cerda_005\20250511_104602_012.jpg,cerda_005,4
dataset_procesado\cerda_003\20260320_142042_002.jpg,cerda_003,2
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132551_059.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133446_034.jpg,cerda_002,1
dataset_procesado\cerda_002\20260317_133538_034.jpg,cerda_002,1
dataset_procesado\cerda_012\20260317_132551_006.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133422_009.jpg,cerda_002,1
dataset_procesado\cerda_012\20260320_134909_008.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133422_093.jpg,cerda_002,1
dataset_procesado\cerda_007\20260317_134206_069.jpg,cerda_007,6
dataset_procesado\cerda_002\20260317_133538_005.jpg,cerda_002,1
dataset_procesado\cerda_001\20260317_133413_065.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432375-20260317_132434_045.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132351_024.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133428_048.jpg,cerda_002,1
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132340_018.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432229-20260317_132551_064.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132434_017.jpg,cerda_012,11
dataset_procesado\cerda_012\20260320_134722.jpg,cerda_012,11
dataset_procesado\cerda_003\20260320_141959_022.jpg,cerda_003,2
dataset_procesado\cerda_001\20260401_111337_011.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132323_007.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132500_039.jpg,cerda_012,11
dataset_procesado\cerda_001\20260401_111332_007.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132532_030.jpg,cerda_012,11
dataset_procesado\cerda_005\20250511_104602_006.jpg,cerda_005,4
dataset_procesado\cerda_001\20260320_135715.jpg,cerda_001,0
dataset_procesado\cerda_012\20260320_134909_006.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432230-20260317_132546_019.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132434_061.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132546_008.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432375-20260317_132323_036.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432378-20260317_132017.jpg,cerda_001,0
dataset_procesado\cerda_008\20260320_142335_013.jpg,cerda_008,7
dataset_procesado\cerda_002\20260317_133542_010.jpg,cerda_002,1
dataset_procesado\cerda_001\20260401_111337_004.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132340_047.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132406_066.jpg,cerda_001,0
dataset_procesado\cerda_001\20260317_132406_004.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132434_004.jpg,cerda_012,11
dataset_procesado\cerda_004\20260320_140720_021.jpg,cerda_004,3
dataset_procesado\cerda_006\IMG-20250420-WA0018.jpg,cerda_006,5
dataset_procesado\cerda_012\20260317_132542_002.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132546_055.jpg,cerda_012,11
dataset_procesado\cerda_006\IMG-20250420-WA0037.jpg,cerda_006,5
dataset_procesado\cerda_012\.trashed-1776432378-20260317_132447_004.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133458_010.jpg,cerda_002,1
dataset_procesado\cerda_012\.trashed-1776432230-20260317_132546_016.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432230-20260317_132546_001.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432378-20260317_132447_031.jpg,cerda_012,11
dataset_procesado\cerda_006\IMG-20250420-WA0020.jpg,cerda_006,5
dataset_procesado\cerda_007\20260317_134123_056.jpg,cerda_007,6
dataset_procesado\cerda_012\.trashed-1776432375-20260317_132511_031.jpg,cerda_012,11
dataset_procesado\cerda_007\20260317_134105.jpg,cerda_007,6
dataset_procesado\cerda_002\20260317_133435_016.jpg,cerda_002,1
dataset_procesado\cerda_001\.trashed-1776432378-20260317_132233_017.jpg,cerda_001,0
dataset_procesado\cerda_012\20260401_111041_025.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132340_037.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133528_008.jpg,cerda_002,1
dataset_procesado\cerda_012\.trashed-1776432381-20260317_132447_044.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132434_045.jpg,cerda_012,11
dataset_procesado\cerda_011\20260320_141309_011.jpg,cerda_011,10
dataset_procesado\cerda_012\20260317_132546_026.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132242_033.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432229-20260317_132551_071.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133422_061.jpg,cerda_002,1
dataset_procesado\cerda_012\.trashed-1776432230-20260317_132546_015.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132532_006.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432378-20260317_132100_007.jpg,cerda_001,0
dataset_procesado\cerda_006\IMG-20250420-WA0025.jpg,cerda_006,5
dataset_procesado\cerda_003\20260320_141923.jpg,cerda_003,2
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132542_001.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133601_008.jpg,cerda_002,1
dataset_procesado\cerda_009\20260320_140328.jpg,cerda_009,8
dataset_procesado\cerda_001\.trashed-1776432379-20260317_132242_055.jpg,cerda_001,0
dataset_procesado\cerda_001\20260317_133413_045.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132434_012.jpg,cerda_012,11
dataset_procesado\cerda_001\20260317_133413_009.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132551_021.jpg,cerda_012,11
dataset_procesado\cerda_001\20260401_111337_007.jpg,cerda_001,0
dataset_procesado\cerda_006\IMG-20250420-WA0005.jpg,cerda_006,5
dataset_procesado\cerda_001\.trashed-1776432377-20260317_132406_011.jpg,cerda_001,0
dataset_procesado\cerda_005\20250511_104735_019.jpg,cerda_005,4
dataset_procesado\cerda_001\.trashed-1776432375-20260317_132100_084.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133422_052.jpg,cerda_002,1
dataset_procesado\cerda_002\20260317_133626_005.jpg,cerda_002,1
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132242_049.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432229-20260317_132551_070.jpg,cerda_012,11
dataset_procesado\cerda_005\20250511_104602_019.jpg,cerda_005,4
dataset_procesado\cerda_002\20260317_133601_030.jpg,cerda_002,1
dataset_procesado\cerda_012\.trashed-1776432230-20260317_132500_058.jpg,cerda_012,11
dataset_procesado\cerda_004\20260320_140815.jpg,cerda_004,3
dataset_procesado\cerda_002\20260317_133458_025.jpg,cerda_002,1
dataset_procesado\cerda_001\.trashed-1776432375-20260317_132328_023.jpg,cerda_001,0
dataset_procesado\cerda_001\20260401_111332_014.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432379-20260317_132242_059.jpg,cerda_001,0
dataset_procesado\cerda_007\20260317_134123_026.jpg,cerda_007,6
dataset_procesado\cerda_005\20250511_104558_005.jpg,cerda_005,4
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132340_059.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133428_016.jpg,cerda_002,1
dataset_procesado\cerda_012\20260401_111041_002.jpg,cerda_012,11
dataset_procesado\cerda_007\20260317_134123_012.jpg,cerda_007,6
dataset_procesado\cerda_001\20260317_132406_046.jpg,cerda_001,0
dataset_procesado\cerda_008\20260320_142338_018.jpg,cerda_008,7
dataset_procesado\cerda_002\20260317_133422_079.jpg,cerda_002,1
dataset_procesado\cerda_002\20260317_133428_027.jpg,cerda_002,1
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132242_041.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432377-20260317_132359_048.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432229-20260317_132532_007.jpg,cerda_012,11
dataset_procesado\cerda_001\20260317_132406_005.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133428_007.jpg,cerda_002,1
dataset_procesado\cerda_001\.trashed-1776432377-20260317_132328_092.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432378-20260317_132447_054.jpg,cerda_012,11
dataset_procesado\cerda_007\20260317_134059.jpg,cerda_007,6
dataset_procesado\cerda_006\IMG-20250420-WA0003.jpg,cerda_006,5
dataset_procesado\cerda_012\20260320_134916_004.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132351_050.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132242_038.jpg,cerda_001,0
dataset_procesado\cerda_004\20260320_140720_001.jpg,cerda_004,3
dataset_procesado\cerda_001\20260320_135731_030.jpg,cerda_001,0
dataset_procesado\cerda_003\20260320_141902.jpg,cerda_003,2
dataset_procesado\cerda_005\20250511_104602_032.jpg,cerda_005,4
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132328_054.jpg,cerda_001,0
dataset_procesado\cerda_001\20260317_133413_082.jpg,cerda_001,0
dataset_procesado\cerda_007\20260320_141655_030.jpg,cerda_007,6
dataset_procesado\cerda_012\20260317_132511_024.jpg,cerda_012,11
dataset_procesado\cerda_007\20260320_141526.jpg,cerda_007,6
dataset_procesado\cerda_002\20260317_133601_042.jpg,cerda_002,1
dataset_procesado\cerda_012\.trashed-1776432379-20260317_132439_008.jpg,cerda_012,11
dataset_procesado\cerda_001\20260320_140936.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132500_034.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132340_062.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133446_009.jpg,cerda_002,1
dataset_procesado\cerda_001\.trashed-1776432377-20260317_132359_033.jpg,cerda_001,0
dataset_procesado\cerda_001\20260317_132406_002.jpg,cerda_001,0
dataset_procesado\cerda_005\20250511_104602_039.jpg,cerda_005,4
dataset_procesado\cerda_007\20260320_141655_019.jpg,cerda_007,6
dataset_procesado\cerda_012\20260401_111049.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432378-20260317_132351_003.jpg,cerda_001,0
dataset_procesado\cerda_008\20260320_142335_015.jpg,cerda_008,7
dataset_procesado\cerda_002\20260317_133422_015.jpg,cerda_002,1
dataset_procesado\cerda_012\.trashed-1776432379-20260317_132434_048.jpg,cerda_012,11
dataset_procesado\cerda_008\20260320_142335_016.jpg,cerda_008,7
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132242_018.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133422_066.jpg,cerda_002,1
dataset_procesado\cerda_002\20260317_133601_040.jpg,cerda_002,1
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132546_076.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432375-20260317_132100_041.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132323_012.jpg,cerda_001,0
dataset_procesado\cerda_001\20260317_133411_001.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132546_030.jpg,cerda_012,11
dataset_procesado\cerda_011\20260320_141309_001.jpg,cerda_011,10
dataset_procesado\cerda_012\20260317_132542_029.jpg,cerda_012,11
dataset_procesado\cerda_001\20260317_133413_068.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133428_010.jpg,cerda_002,1
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132546_041.jpg,cerda_012,11
dataset_procesado\cerda_001\20260317_133413_043.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132359_046.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132328_081.jpg,cerda_001,0
dataset_procesado\cerda_001\20260320_135748.jpg,cerda_001,0
dataset_procesado\cerda_012\IMG-20250420-WA0172.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432375-20260317_132511_047.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133458_039.jpg,cerda_002,1
dataset_procesado\cerda_002\20260317_133528_036.jpg,cerda_002,1
dataset_procesado\cerda_007\20260317_134206_072.jpg,cerda_007,6
dataset_procesado\cerda_002\20260317_133446_005.jpg,cerda_002,1
dataset_procesado\cerda_012\20260317_132434_065.jpg,cerda_012,11
dataset_procesado\cerda_004\20260320_140733.jpg,cerda_004,3
dataset_procesado\cerda_012\20260317_132447_036.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132551_036.jpg,cerda_012,11
dataset_procesado\cerda_008\20260320_142335_021.jpg,cerda_008,7
